Title,Company,Location,Links,Salary,Description
Information Technology Specialist (INFOSEC),US Government Accountability Office,"Washington, DC",https://indeed.com/viewjob?jk=6f44f1c8e57ffbe9,"$92,135 - $136,749 a year","Electronic Arts Inc. is a leading global interactive entertainment software company. EA delivers games, content and online services for consoles, PCs, mobile phones and tablets. The Secure Product Engineering & Anti-Cheat Response organization ensures that all EA products are developed with security and gameplay integrity as a top priority. We partner with platform development teams and game studios to ensure that our players can enjoy playing games securely and fairly.

We are looking for a Junior Security Engineer to assess the security posture of our games and services. You will focus on the earliest stages of product design and development, reviewing design documentation and working with partner teams to assess the threat landscape of their product. You will find and help to fix security and gameplay integrity issues. You will report to the Senior Manager of the Architecture and Design team.

Responsibilities

You will perform scoped assessments on EA products running on PC, web, mobile and consoles, with assistance

You will partner with development teams, reviewing product documentation and source code, identifying security gaps and producing threat models

You will correctly score vulnerabilities or gaps you discover, explaining the risk and worst case scenarios to product teams

You will support partner teams in remediating in a timely manner, and verify that remediations address the vulnerabilities discovered

You will translate security and gameplay integrity design principles into requirements that can be understood and repeatedly applied by partner development teams

You will have a passion for learning, always looking to identify opportunities to develop your security and gameplay integrity knowledge

Qualifications

Knowledge in at least one of the following domains: identity and access management, cloud architecture, mobile architecture, server technologies, microservices, thick client security, platform security, game security, anti-cheat

Knowledge of vulnerability scoring frameworks, such as CVSS

Knowledge of Threat Modelling methodology and how it is used to identify associated security risks.

Experience in designing, assessing or recommending security controls, or reviewing security posture of developed products

Bachelor's degree in Computer Science, Information Security or similar, or equivalent industry experience

About EA

At Electronic Arts, we exist to Inspire the World to Play. We create extraordinary new game experiences for our millions of players everywhere by bringing together talented people that combine creativity, innovation, and passion. We know that our strength lies in the diversity of our people. We immerse our employees into an inclusive culture, and provide opportunities for learning and leading that allow them to do the most impactful and rewarding work of their careers.

We put our people first. We provide comprehensive benefit packages with a focus on health and wellbeing to support your needs and help you balance your career and personal life. We provide access to dynamic and collaborative work environments, opportunities to connect and contribute through our Employee Resource Groups, and support for a balanced life with paid time off and new parent leave, plus free video games and so much more!

Electronic Arts is an equal opportunity employer. All employment decisions are made without regard to race, color, national origin, ancestry, sex, gender, gender identity or expression, sexual orientation, age, genetic information, religion, disability, medical condition, pregnancy, marital status, family status, veteran status, or any other characteristic protected by law. Electronic Arts also makes workplace accommodations for qualified individuals with disabilities as required by applicable law."
"Vulnerability Management Analyst - Washington DC, Mountain V...",TikTok,"Washington, DC",https://indeed.com/viewjob?jk=a4df37e392590a1c,None,"Company description
Need Candidates who can work on our W2 only
Job description
Description:
Provide support for all design, implementation, and maintenance activities related to Identity Access Management(IAM) with ForgeRock suite of tools * Develop and maintain user onboarding workflows, identity mapping, merge and provisioning * API development and maintenance for exposing core IAM functions * Develop and maintain access provisioning and related services * Support onboarding of application and platform users * Support integration with Active Directory and other Identity Stores * Provide IAM support to end users * Monitor IAM platform components and resources
Contract length: 18 months
Job Types: Full-time, Contract
Salary: $35.00 - $50.00 per hour
Schedule:
8 hour shift
Experience:
Linux: 1 year (Preferred)
Cybersecurity: 1 year (Preferred)
Information security: 1 year (Preferred)
Work Remotely:
Temporarily due to COVID-19
Speak with the employer
+91 803-266-6117"
None,US Office of the Secretary of Health and Human...,"Washington, DC•Temporarily Remote",https://indeed.com/viewjob?jk=230c974d51ced659,"$97,078 - $134,798 a year","Job Description:
Come join an exciting team within Global Information Security (GIS). Cyber Security Technology (CST) is a globally distributed team responsible for cyber security innovation and architecture, engineering, solutions and capabilities development, cyber resiliency, access management engineering, data strategy, deployment maintenance, technical project management and information technology security control support.
Teammates in this role deliver moderately complex tools and systems that mitigate the risk of malicious cyber attacks. Individuals in this role contribute to the protection of system boundaries, keeping computer systems and network devices hardened against attacks and secure sensitive data. It is important that those in this role actively create and nurture partnerships with peer teams and identify opportunities for cross-team collaboration. Individuals in this role operate within a structured environment with some oversight but, in absence of clear direction, take initiative and tackle complex problems within one or more security engineering domains. This role may mentor one or more junior team members. They typically have 3–5 years of experience in information security technology.
Key Responsibilities:
Identify, define and document system security requirements.
Develop and execute test plans and produce quantitative results.
Engineer, implement and monitor security measures for the protection of computer systems, networks and data.
Leverage broad knowledge of information security technologies, techniques and processes and prepare to grow that knowledge within one or more security engineering domains.
Drive complex technical information security projects to ensure on-time delivery.
Identify and raise risks or potential vulnerabilities at all stages of the security- engineering process.
Think outside the box to develop multiple solutions to complex problems.
Work closely with a diverse set of stakeholders with varying priorities to debate and negotiate paths forward.
Contribute to existing test suites (integration, regression, and performance), analyze test reports, identify any test issues/errors, and triage the underlying cause.
Document and communicate required information for deployment, maintenance, support, and business functionality.
Identify gaps in information security standards adherence and work with appropriate partners to develop plans to close gaps.
Required Skills:
Deep technology expertise in infrastructure, applications, virtualization and security (4+ yrs experience)
Strong interpersonal skills and the ability to work across teams to drive common thinking and collective action
Builds strong relationships with peers, customers, vendors and the industry
Ability to deliver measurable outcomes
Certified Information Security Auditor (CISA) or Certified Information Systems Security Professional (CISSP) or equivalent experience

Enterprise Role Overview - Provides support to information security officers who partner directly with line of business leaders. Has a deep understanding of the business and information security in order to have specialized information security risk-based discussions. Utilizes knowledge of application development and/or application security, including the Software Delivery Life Cycle from design, testing and deployment to post production. May participate in more complex Secure by Design efforts as new technology is deployed. Ensures technology is secure when used by partners and vendors. Provides guidance and expertise to information security officers on risk elements associated with each step of the Secure by Design process to ensure adherence to information security policies. Typically has 3-5 years of relevant experience.
Job Band:
H5
Shift:
1st shift (United States of America)
Hours Per Week:
40
Weekly Schedule:
Referral Bonus Amount:
0"
Cyber Security Specialist,"Avineon, Inc.","Washington, DC",https://indeed.com/viewjob?jk=09534b831142c49d,"$80,000 - $110,000 a year","Network Security Engineer for Grand Prairie , Texas
Contract- Max 55/hr C2C or 100k/year
Day 1 Onsite – No exception
Client : Zensar
Primary Skills needed for success of the job are below
Only Citizen and GC as this is export controlled project for Federal customer.
Candidate must have overall experience of 7+ In Network and Cisco switches and Routers Must or good to have the below
Proxies ( Blue Coat)
Cisco ISE
Infoblox
Load Balancer (F5)
Palo Alto- Must to have
Cisco ASA- Must to have
Checkpoint- Must to have
Cisco Routing and Switching- Must to have
Good experience on high/low level design
Job Types: Full-time, Contract
Pay: $50.00 - $55.00 per hour
Schedule:
8 hour shift
Work Location:
One location
Work Remotely:
No
Work Location: One location"
Synack Red Team Member,Synack SRT,"Washington, DC•Remote",https://indeed.com/viewjob?jk=140bf51e544dd528,None,"Description
At First Republic, we care about our people. Founded in 1985, we offer extraordinary client service in private banking, private business banking and private wealth management. We believe that personal connections are everything and our success is driven by the relationships we form with our colleagues and clients. You'll always feel empowered and valued here.

Incredible teams doing exceptional work, every day
Information Security supports the business' objectives by implementing state of the art cybersecurity technologies and practices, so that we are well-prepared to protect Company's systems and data from cyber-attacks and other unplanned disruptions.

Responsibilities
The Threat and Vulnerability Security Engineer provides security oversight to First Republic Bank's computing environment.

Oversight is achieved by monitoring and investigating potential security vulnerabilities and threats as reported by FRB's security tools; performing security data analytics; identifying and addressing potential data loss channels; and staying apprised of potential security challenges through the gathering and processing of cyber intelligence.

The position will work closely with other Network Security Engineers and Information Services personnel to ensure appropriate controls are in place, and to ensure that security policies are being effectively employed.

What you'll do as a Threat and Vulnerability Security Engineer:

Information Security Threat and Vulnerability Management
Responsible for configuring vulnerability assessment tools, as well as performing scans, researching and analyzing vulnerabilities, identifying relevant threats, corrective action recommendations, summarizing and reporting results.
Analyze penetration test results and engage with technology partners and business units in order to resolve identified vulnerabilities within SLAs.
Approaches for addressing vulnerabilities include system patching, deployment of specialized controls, code or infrastructure changes, and changes in development processes.
Identify and resolve any false positive findings in assessment results.

Information Security Threat and Vulnerability
Reporting Produce metrics and reporting on the state of system security, threat, vulnerability and patch management.
Design and deliver actionable Information Security dashboards and scorecards.
Analyze data sources and recommend optimal data sources to provide relevant reporting.
Provide IT Governance metrics and reporting

Oversee Remediation Activities:
Manage tracking and remediation of vulnerabilities by leveraging agreed-upon action plans and timelines with responsible technology developers and support teams.
Recommend appropriate policy, standards, process and procedural updates as part of comprehensive remediation solutions.
Validate remediation by reviewing application updates or deployed mitigations to verify resolution.

Qualifications
You could be a great fit if you have:
BS in Computer Science or equivalent
Technical network (e.g. CCNA, CCNP Security) and security certifications highly desirable (e.g. CISA, CISSP, GCIH).
Understanding of controls (e.g. access control, auditing, authentication, encryption, integrity, physical security, and application security).
Must be well versed in operating systems such as Linux as well as Windows environments, Active Directory, VPN systems, encryption schemas and algorithms, various authorization and authentication mechanisms/software, network monitoring and sniffing, TCP/IP networks and vulnerability and threat management tools (including network based scanners).
Experience with vulnerability scanners, vulnerability management systems, patch management, and host based security systems. Host Based Security Systems, patch management.
Beneficial if experienced in Database Activity Monitoring Systems (DAM), and Web Application Firewalls (WAF).
Ability to provide quality deliverables on time and on budget.

Job Demands:
Must be able to review and analyze data reports and manuals; must be computer proficient.
Must be able to communicate effectively via telephone and in person.
Own your work and your career - apply now
Are you willing to take initiative and make decisions? Are you willing to go the extra mile because you love what you do and how you can contribute as a team? Do you want the freedom to grow and the opportunity to take charge of your own career? If so, then come join us.

We want hard working team players. You'll have the independence to learn, lead and drive change. A culture of extraordinary service, empowerment and stability - that's the First Republic way. Come join us!

This job description is not intended to be all-inclusive. Employee may perform other related duties as assigned to meet the ongoing needs of the organization. The Company is an equal opportunity employer. In this regard, the Company makes reasonable accommodations for qualified applicants and employees with disabilities in order to enable them to perform all essential job functions, unless doing so creates an undue hardship.

First Republic is subject to federal laws that restrict the employment of individuals with certain types of criminal histories, including FDIA Section 19 and FINRA. To the extent not inconsistent with our obligations under those federal laws and regulations, First Republic will consider qualified candidates with criminal histories in a manner consistent with the Los Angeles and San Francisco ban-the-box laws."
Threat Analyst I - Opportunity for Working Remotely Washingt...,VMware,"Washington, DC+37 locations•Remote",https://indeed.com/viewjob?jk=fcfbe6a0b71c28ee,"From $52,000 a year","Good Day, I am Naren and I represent Kairos Technologies as Sr TAG. We have 5-6 Immediate contract roles to fill for my client . These are 100% REMOTE Contract roles. Please share your resume and lets get connected to discuss more about Job.
Title : Azure Security Engineer with AZ-500 Certification
Location : 100% REMOTE (EST Time zone)
Duration : 6-12+ Month Contract
100% REMOTE Contract role
Must have AZ-500 Certification
Consult with internal IT customers on net new and cloud migration initiatives
Provide third-level support and provide root cause analysis of issues
Maintain security standards in Azure per the Center for Internet Security (CIS) benchmarks
Assist with capacity planning Education: Required
Microsoft Certified: Azure Security Engineer Associate – AZ-500
Job Types: Full-time, Part-time, Contract
Pay: $60.00 - $100.00 per hour
Schedule:
8 hour shift
Experience:
Azure Security: 5 years (Required)
License/Certification:
AZ-500 (Required)
Work Location:
Fully Remote
Work Location: Remote"
None,The Catholic University of America,"Washington, DC",https://indeed.com/viewjob?jk=dc45c7704e098828,None,"Ability to apply intermediate level of subject matter knowledge to solve a variety of common issues. Works on problems/projects of moderately complex scope. Exercises independent judgment within defined practices and procedures to determine appropriate action. Acts as an informed team member providing analysis of information and limited project direction input. Follows established guidelines and interprets policies. Evaluates unique circumstances and makes recommendations.Understanding of NIST-800-53, NIST-800-171, and ISO27001.
Position Responsibilities:
Understanding of cybersecurity controls implementation and associated remediation activities associated with NIST-800-53, NIST-800-171, and ISO27001.
Assist in the documentation of processes and procedures in order to remediate control findings.
Understanding of vulnerability management, 3rdparty vendor assessment, as well as the control families applicable to NIST-800-53.
Knowledgeable in completing documentation of NIST-800-53 controls for in relation to application controls.
Provides suggestions for security solution improvements based on security issue response and technology knowledge and experience.
Education & Experience:
Bachelor’s degree (or equivalent work experience) required, preferably in computer science, engineering or related area of study.
5-7 years experience in relevant technologies, products and customer environments.
Understanding of risk management framework implementation and remediation of failed controls.
Knowledge & Skills:
Demonstrated Cyber and IT security knowledge
Proficient understanding of Cyber and IT security risks, threats and prevention measures
Demonstrated knowledge of application controls for NIST-800-53
Proficient understanding of LINUX operating systems
Demonstrated security system analysis skills
Proficient understanding of security standards and best practices
Demonstrated risk assessment and management skills
Demonstrated understanding of networking and network security
Demonstrated understanding of network monitoring and protocols
Job Types: Full-time, Contract
Pay: $60.00 - $75.00 per hour
Schedule:
8 hour shift
Monday to Friday
Experience:
Cybersecurity: 5 years (Required)
Work Location:
Fully Remote
Work Location: Remote"
None,U.S. Army,"Washington, DC",https://indeed.com/viewjob?jk=00786038f6a03505,"$55,129 - $78,167 a year","Resilience is ushering in an era of “Biomanufacturing-as-a-Service” that we expect will displace in-house manufacturing as well as traditional contract manufacturing and development organizations (CDMOs).  We see this as a paradigm shift in biomanufacturing akin to the IT industry’s adoption of Infrastructure-as-a-Service (IaaS) and Platform-as-a-Service (PaaS) that rendered obsolete corporate-owned/operated data centers or corporate servers co-located in hosting facilities.  \
Role
We are looking for a Security Program Manager with expertise in Vendor and Supply Chain Risk, DevSecOps, and Mergers & Acquisitions (M&A) to join our Digital Security team. In this role you will support the growth and development of our program for assessing organizational risk and security maturity.
The Security Project Manager will be leading the prioritization and development of processes, systems, and program roadmap to supporting the timely and thorough review of our third-party partners against common industry security frameworks (NIST, SOC 2, Type 2, ISO 27001, etc.), supporting the development of processes for the secure integration of new third-party solutions and systems obtain through M&A activity. You will also be responsible for facilitating project triage to ensure appropriate diligence scoping and project hand-off to downstream security engineers.
The work supports organizational security, compliance, and quality goals and objectives for the business. You will work with legal for contracting and finance for procurement processes to mitigate risks introduced by vendors in the supply chain.
Job Responsibilities
Support development of team roadmap and delivering critical objectives to improve program effectiveness and customer satisfaction
Apply knowledge of industry best practices in DevSecOps, Mergers and Acquisitions, and Third-Party / Vendor Risk in development of program roadmap.
Work closely with security engineers to build and maintain team processes and playbooks for program stakeholders
Provide outstanding customer support to our IT & Business stakeholders to define security requirements from initial business needs to production implementation.
You have an ability to balance competing demands for resources and adapt to changing priorities. You are not afraid of ambiguity.
Qualifications
4+ years of experience in IT Project Management
2+ years of cyber/information security experience
Strong working knowledge of cloud fundamentals
Outstanding communication skills with the ability to clearly articulate complex issues
Proficient user of diagramming tools, excel, and confluence
Preferred Experiences
Understanding of Shared Assessments Group (SIG), Consensus Assessment Initiative Questionnaire (CAIQ), vendor risk management tools, and ISO 28001 certification requirements.
Understanding of DevSecOps best practices
Familiarity with 21 CFR Part 11 or EudraLex Volume 4 – GMP Guidelines, Annex 11 and DFARS 252.204-7012 or NIST 800-171
Job Type: Full-time
Pay: From $135,000.00 per year
Benefits:
401(k)
401(k) matching
Dental insurance
Employee assistance program
Employee discount
Flexible spending account
Health insurance
Life insurance
Paid time off
Parental leave
Professional development assistance
Referral program
Relocation assistance
Tuition reimbursement
Vision insurance
Schedule:
Monday to Friday
Supplemental Pay:
Bonus pay
Experience:
Cybersecurity: 2 years (Preferred)
IT project management: 4 years (Preferred)
Work Location:
Fully Remote
Work Remotely:
Yes
Work Location: Remote"
None,US Defense Information Systems Agency,"Arlington, VA",https://indeed.com/viewjob?jk=e8ac364b2930fea3,"$87,198 - $119,176 a year","Description:
Job Title: Security Operations Control Center Analyst 1
Job ID: AS20212308-68092
Location: Melbourne, Florida
Job Description:
L3Harris is searching for talented Information Technology (IT) Security professional to join the L3Harris Security Operations Team as a Security Analyst. This is an operations center staff IT Security position that supports the Enterprise Security Operations Control Center (SOCC) on a large federal network program. Accordingly, applicants must be willing to work shift periods that includes evening and weekend rotations.
Specific Duties and Responsibilities Includes:
Responsible for Tier 1 security configuration hardening, incident detection/ investigation and reporting to management and customer security contacts.
Monitor security events to identify anomalies for possible incidents within the network.
Manages Security Information and Event Management (SIEM) infrastructure and applications, including workflow management, threat hunting assignments, threat intelligence ingests, rule/alert creation and operational maintenance.
Use developed skills, tools, and external resources to validate security-related events to determine validity, exposure or false positive conditions.
Ability to retrieve, correlate and analyze event history, configuration files and system logs to assess presence of anomalous events.
Produce time-critical, technical reports to management outlining incident and potential mitigation.
Communicate with SOCC and Network Operations Control Center (NOCC) staff about potential incidents, indicators and/or warnings.
Troubleshoot and effect restoration of service-impacting issues affecting customer VPN performance.
Handle trouble calls from customers and internal network users.
Apply baseline security configurations to network equipment to harden or update to meet approved requirement baselines.
Ability to provide on-call support on a rotational basis as needed on weeknights and weekends.
Ability to work in a fast-paced operational environment to maintain availability and resiliency of network security services to customers.
Ability to obtain a security clearance.
Qualifications:
0-4 years related experience with BS/BA (Bachelors) in Information Technology/Computer Information Systems or Cyber/Information Security; or 6+ years related experience with 2 years post-Secondary/AA-AS Degree.
Preferred Technical Skills:
Understanding of various Operating Systems (e.g. Windows, Linux, etc.).
Understanding of system logs and be familiar with log analysis.
Understanding of predominant cyber-attack vectors (Buffer Overflow, Phishing, etc.).
Information Security Operations Center analyst experience.
CompTIA Security+ Certification or equivalent certification preferred.
Understanding of system vulnerabilities and exploitation.
Understanding of vulnerability mitigation.
Knowledge of SIEM functions threat hunting, correlation of events, dashboard creation, metrics development, and creating alerts based on threat intelligence and other Indictors of Compromise (IOC)s.
Must have strong written and oral communication skills, be self-motivated and a self-starter, maintain a curiosity and desire to learn, and be able to work well in a team environment.
Ability to prioritize vulnerability mitigation efforts based on risk assessments."
None,Boost LLC,"Washington, DC 20004 (Downtown area)•Remote",https://indeed.com/viewjob?jk=860ca88dee54d2c2,None,"Position Title: Information Security Specialist
Job id: 202109007
Location: Herndon, VA
Yakshna Solutions, Inc., (YSI) is a woman-owned small business enterprise, headquartered in Herndon, Virginia, USA. YSI provides professional IT solutions and services to business corporations and government organizations. YSI is committed to serve its business communities as a leading IT vendor providing innovative, quality and cost-effective IT business solutions and services.
Our benefits are very competitive that include 401(k), health, dental, and vision insurance, Life insurance, short-term and long-term disability insurance, paid time off, training and professional development assistance.
YSI is seeking a highly qualified Information Security Specialist with 10+ plus years of experience to work at Herndon, VA. The selected candidate will be able to communicate effectively (written/verbal), possess strong interpersonal skills, be self-motivated, and be innovative in a fast-paced environment.
Roles and Responsibilities
· Good experience with IT Security under DoD organizations
Certifications/ Desired Qualifications
· 10 years of experience with IT Security under DoD organizations
· BS Degree or master’s degree in Business or Computer Science or Information Technology with
· skillset and knowledge of IT Security
· IAT Certification
Salary: $120K -$130K/Annum
Job Type: Full-time
Pay: $120,000.00 - $130,000.00 per year
Schedule:
8 hour shift
Education:
Bachelor's (Preferred)
Experience:
Information security: 10 years (Preferred)
IT Security: 10 years (Preferred)
License/Certification:
IAT Certification (Preferred)
Work Location:
One location
Work Remotely:
No
Work Location: One location"
None,US Office of the Chief of the National Guard...,"Arlington, VA",https://indeed.com/viewjob?jk=3015328106b48f46,"$87,198 - $113,362 a year","Duties
Summary
This position is located in the Department of Technology Services (DTS), Information Technology Security Office (ITSO), Security Engineering Division (SED).

Responsibilities
As an Information Technology (IT) Specialist (Security) within the Information Technology Security Office (ITSO), the incumbent is a recognized IT security expert within the judiciary with a strong background in cyber security, network security engineering and a proven record of successfully leading security architecture and engineering activities. The incumbent will have a firm understanding of risk management principles and mitigation strategies. This position is not related to an Information System Security Officer (ISSO) position or to an assessment/compliance position. The incumbent will perform multiple and varying assignments under the direction of the Chief, Security Engineering Division.

Duties may include, but are not limited to, the following:

1. Security Program Reporting: Analyzing, synthesizing, and reporting on the security posture of the judiciary using data maintained by stakeholders and recorded into DTS' security risk management tools. This includes the data mining and analysis of asset, configuration, and vulnerability status of judiciary systems.
2. System Development Lifecycle Outreach: Engaging with program offices in the development phase of national applications to recommend security architecture, requirements, and capabilities; providing engineering technical guidance, and identifying existing security controls that can minimize risk.
3. Procurement Assistance: Providing technical expertise to program offices in the procurement phase regarding security-related architecture and engineering technical evaluation criteria for new procurements.
4. Cyber Security Coordination: Performing as a liaison with other cyber security and facilities organizations (both internal and external) to share information regarding enterprise risk issues, cyber threat intelligence, and integration with cyber security architectures.
5. Technical Expertise: Providing technical expertise combined with knowledge of the judiciary so that new technologies and architectures are consistent with security best practices and judiciary policies. Additionally, participating in engineering design reviews and the judiciary's change control process to ensure changes are consistent with the judiciary's IT security architecture, security requirements, and industry best practices.
6. Knowledge Sharing: Promoting secure engineering techniques, principles, architectures, and designs both within ITSO and with the various constituencies it serves. Techniques for doing so include, but are not limited to, authoring white papers, creating, and delivering presentations, conducting webinars, and publishing articles to various judiciary newsletters.
Travel Required
Not required
Supervisory status
No
Promotion Potential
00
Job family (Series)
2210 Information Technology Management
Similar jobs
Chief Technology Officers
Information Technology Specialist (It Specialist)
Officers, Chief Technology
Requirements
Requirements
Conditions of Employment
CONDITIONS OF EMPLOYMENT:
All information is subject to verification. Applicants are advised that false answers or omissions of information on application materials or inability to meet the following conditions may be grounds for non-selection, withdrawal of an offer of employment, or dismissal after being employed.
Selection for this position is contingent upon completion of OF-306, Declaration of Federal Employment during the pre-employment process and proof of U.S. citizenship for competitive status positions or conversion to a competitive status position with the Administrative Office of the US Courts. In instances where non-citizens are considered for hire into temporary or any other position with non-competitive status or when it is confirmed by the AO's Human Resources Office that there are no qualified U.S. citizens for a competitive status position (unless prohibited by a law or statue), non-citizens must provide proof of authorization to work in the United States and proof of entitlement to receive compensation. Additional information on the employment of non-citizens can be found at http://ww.usajobs.gov/Help/working-in-government/non-citizens. For a list of documents that may be used to provide proof of citizenship or authorization to work in the United States, please refer to Form I-9, Employment Eligibility Verification.
All new AO employees will be required to complete an FBI fingerprint-based national criminal database and records check and pass a public trust suitability check.
All new AO employees must identify a financial institution for direct deposit of pay before appointment.
You will be required to serve a trial period if selected for a first-time appointment to the Federal government, transferring from another Federal agency, or serving as a first-time supervisor. Failure to successfully complete the trial period may result in termination of employment.
If appointed to a temporary position, management may have the discretion of converting the position to permanent depending upon funding and staffing allocation.
Qualifications
Applicants must have demonstrated experience as listed below. This requirement is according to the AO Classification, Compensation, and Recruitment Systems which include interpretive guidance and reference to the OPM Operating Manual for Qualification Standards for General Schedule Positions.

Specialized Experience: Applicants must have at least one full year (52 weeks) of specialized experience which is in or directly related to the line of work of this position. Specialized experience must demonstrate ALL areas defined below:
Working on enterprise scale projects related to IT security.
Using enterprise security tools to address a security vulnerability or problem that you encountered in the past.
Applicants with certifications from any of the following organizations are highly desirable:

ISC2
ISACA
GIAC
Education
This position does not require education to qualify.
Additional information
The AO is an Equal Opportunity Employer.

How You Will Be Evaluated
You will be evaluated for this job based on how well you meet the qualifications above.
We will review your resume and supporting documentation and compare this information to your responses on the occupational questionnaire to determine if you meet the minimum qualifications for this job. If you meet the minimum qualifications for this job, we will evaluate your application package, to assess the quality, depth, and complexity of your accomplishments, experience, and education as they relate to the requirements listed in this vacancy announcement.

You should be aware that your ratings are subject to evaluation and verification. If a determination is made that you have rated yourself higher than is supported by your resume and/or narrative responses, you will be assigned a rating commensurate to your described experience. Failure to submit the mandatory narrative responses will result in not receiving full consideration and/or rating credit. Deliberate attempts to falsify information may be grounds for not selecting you, withdrawing an offer of employment, or dismissal after being employed.
Background checks and security clearance
Security clearance
Not Required
Drug test required
No
Required Documents
Required Documents
For this job announcement the following documents and/or information are required:
Resume - Any written format you choose to describe your job-related qualifications.
Citizenship - Include country of citizenship on resume.
Notification of Personnel Action (SF-50) - All applicants outside of the AO must submit a copy of your latest SF-50 to verify current or former Federal employment status.
Veterans Preference documentation - Certificate of Release or Discharge from Active Duty (DD Form 214), if applicable Application for 10-Point Veteran Preference (SF-15) and an official statement, dated 1991 or later, from the Department of Veterans Affairs or from a branch of the Armed Forces, certifying to the veteran's present receipt of compensation.
If you are relying on your education to meet qualification requirements:
Education must be accredited by an accrediting institution recognized by the U.S. Department of Education in order for it to be credited towards qualifications. Therefore, provide only the attendance and/or degrees from schools accredited by accrediting institutions recognized by the U.S. Department of Education.
Failure to provide all of the required information as stated in this vacancy announcement may result in an ineligible rating or may affect the overall rating.
Benefits
Benefits
A career with the U.S. Government provides employees with a comprehensive benefits package. As a federal employee, you and your family will have access to a range of benefits that are designed to make your federal career very rewarding. Opens in a new windowLearn more about federal benefits.
Review our benefits
Eligibility for benefits depends on the type of position you hold and whether your position is full-time, part-time, or intermittent. Contact the hiring agency for more information on the specific benefits offered.

Help
This job is open to
The public
U.S. citizens, nationals or those who owe allegiance to the U.S.
Clarification from the agency
Full-time telework is possible if selectee does not reside in the Washington, D.C. commuting area."
Security Engineer (Government),AT&T,"Oakton, VA",https://indeed.com/viewjob?jk=da22d5da06516494,None,"ABOUT FANDUEL GROUP
FanDuel Group is a world-class team of brands and products all built with one goal in mind — to give fans new and innovative ways to interact with their favorite games, sports, teams, and leagues. That's no easy task, which is why we're so dedicated to building a winning team. And make no mistake, we are here to win, but we believe in winning right. That means we'll never compromise when it comes to looking out for our teammates. From our many opportunities for professional development to our generous insurance and paid leave policies, we're committed to making sure our employees get as much out of FanDuel as we ask them to give.
FanDuel Group is based in New York, with offices in California, New Jersey, Florida, Oregon and Scotland. Our brands include:
FanDuel — A game-changing real-money fantasy sports app
FanDuel Sportsbook — America's #1 sports betting app
TVG — The best-in-class horse racing TV/media network and betting platform
FanDuel Racing — A horse racing app built for the average sports fan
FanDuel Casino & Betfair Casino — Fan-favorite online casino apps
FOXBet — A world-class betting platform and affiliate of FanDuel Group
PokerStars — The premier online poker product and affiliate of FanDuel Group
THE POSITION
Our roster has an opening with your name on it
As a valued member of the Security Operations Center (SOC) team, the Security Analyst will be responsible for early and accurate detection, response and containment of threats directed against the environment. This role requires advanced skills in intrusion detection and threat hunting to identify credible risks/adversaries to proprietary and sensitive data before a potential breach. Collaboration with Enterprise IT, security engineers, developers, vendors and business units to constantly improve the overall security posture will be the key to success at FanDuel Group. We're looking for a team player with highly technical analytical skills.
THE GAME PLAN
Everyone on our team has a part to play
Monitor and analyze network, server, endpoint, database and application activity for indicators of compromise and continuously tune rules to reduce false positives
Incident response for workforce and client-side applications
Hunt for existing and new threats within the network and endpoints
Scan, assess and mitigate vulnerabilities on internal company assets and FanDuel Group hybrid cloud-based customer platform
Investigate phishing email reports and interface with users in a professional manner
Contribute to information security process improvement and documentation
Keep current with cybersecurity news and technologies to implement new features in existing security solutions as well as strategically put new solutions on the roadmap
Identify, evaluate and conduct proof-of-concepts for new technologies and collaborate with security engineers on implementation
Develop business relationships and integrate activities with other departments to ensure successful implementation and support project efforts
Mentor business units in understanding and adhering to cybersecurity guidelines and best practices at work and home. Promote knowledge sharing within the technical communities
Foster and maintain good relationships with colleagues to meet expected customer service levels
Be responsible for all aspects of security and ensure remediation of issues (e.g. user access, regulatory, compliance) and/or automated methods to inhibit violations of security
THE STATS
What we're looking for in our next teammate
Minimum 3-8 years of experience working in cybersecurity operations and incident response, to include utilizing Security Information and Event Management (SIEM) platforms, Cloud Security, Intrusion Detection/Prevention Systems (IDS/IPS), Web Application Firewalls, and Vulnerability Management and Threat Intelligence applications preferred
Bachelor of Science degree in Information Security, Engineering, Computer Science or related field preferred.
At least one of the following certifications with combined experience: CISSP, CEH, GCIH, GCFA, Security+, OSCP
Preferred Qualifications:
Experience writing queries in SQL, AWS (Athena, Aurora), GCP (BigQuery)
Programming/scripting experience (bash, python, PowerShell)
Knowledge of working with vendor API's to automate tasks
Knowledge of the OWASP Top 10 web application security risks and how to minimize them
Excellent organizational and analytical skills
Ability to communicate clearly and professionally with all levels of an organization through excellent verbal and written communication skills
Skilled in problem diagnosis and resolution
Proficiency in multi-tasking and prioritizing projects.
Excellent time management skills and be accustomed to working within prescribed deadlines
THE CONTRACT
We treat our team right

Competitive compensation is just the beginning. As part of our team, you can expect:
An exciting and fun environment committed to driving real growth
Opportunities to build really cool products that fans love
Mentorship and professional development resources to help you refine your game
Flexible vacation allowance to let you refuel
Hall of Fame benefit programs and platforms
FanDuel Group is an equal opportunities employer. Diversity and inclusion in FanDuel means that we respect and value everyone as individuals. We don't tolerate bias, judgement or harassment. Our focus is on developing employees so that they reach their full potential."
